ts_code,revenue,oper_cost
300971.SZ,262265704.03,117538925.83
300971.SZ,186831334.26,81923949.85
300971.SZ,85491562.03,37045528.77
300971.SZ,85491562.03,37045528.77
300971.SZ,364147928.59,174433893.71
300971.SZ,364147928.59,174433893.71
300971.SZ,244072988.12,114317599.65
300971.SZ,244072988.12,114317599.65
300971.SZ,148551496.96,77549102.88
300971.SZ,148551496.96,77549102.88
300971.SZ,40670132.83,18780413.06
300971.SZ,295621646.03,135514656.27
300971.SZ,295621646.03,135514656.27
300971.SZ,265418231.82,129117135.57
300971.SZ,236483909.83,116984368.73
