ts_code,revenue,oper_cost
603071.SH,40131978367.5,38519164590.61
603071.SH,40131978367.5,38519164590.61
603071.SH,22436660644.86,21257975520.35
603071.SH,22436660644.86,21257975520.35
603071.SH,30064154081.57,28701891298.55
603071.SH,30064154081.57,28701891298.55
603071.SH,23300512566.68,22355761402.14
603071.SH,23300512566.68,22355761402.14
603071.SH,32325011728.93,31048224235.83
603071.SH,32325011728.93,31048224235.83
603071.SH,35510578328.41,34252467601.12
603071.SH,35510578328.41,34252467601.12
