ts_code,revenue,oper_cost
601156.SH,15093273018.07,11048614802.2
601156.SH,15093273018.07,11048614802.2
601156.SH,10126731067.69,7548922847.64
601156.SH,4515503738.78,3325628721.11
601156.SH,4515503738.78,3325628721.11
601156.SH,15110699177.35,11039749960.13
601156.SH,15110699177.35,11039749960.13
601156.SH,10571683003.45,7703364495.01
601156.SH,10571683003.45,7703364495.01
601156.SH,7445511767.14,5251695813.6
601156.SH,7445511767.14,5251695813.6
601156.SH,11296067657.08,9799986888.27
601156.SH,11296067657.08,9799986888.27
601156.SH,10885833119.22,9033534545.85
