ts_code,revenue,oper_cost
688683.SH,338282855.45,224695158.35
688683.SH,223330666.94,147916598.21
688683.SH,103712116.78,67305846.35
688683.SH,400831591.23,247157839.09
688683.SH,400831591.23,247157839.09
688683.SH,288242351.28,177445695.79
688683.SH,288242351.28,177445695.79
688683.SH,160445907.02,98792254.02
688683.SH,160445907.02,98792254.02
688683.SH,65225766.76,43513984.59
688683.SH,380993097.16,244476572.97
688683.SH,380993097.16,244476572.97
688683.SH,385701486.91,253381852.69
688683.SH,385701486.91,253381852.69
688683.SH,366458885.38,230105617.87
688683.SH,366458885.38,230105617.87
