ts_code,revenue,oper_cost
300966.SZ,445950409.88,329137075.77
300966.SZ,445950409.88,329137075.77
300966.SZ,302679443.81,221728951.57
300966.SZ,141827415.71,104703503.13
300966.SZ,468117263.96,361493701.28
300966.SZ,468117263.96,361493701.28
300966.SZ,319492200.4,249565258.53
300966.SZ,319492200.4,249565258.53
300966.SZ,202068402.69,157506536.86
300966.SZ,202068402.69,157506536.86
300966.SZ,36928882.41,31014228.27
300966.SZ,464801920.27,333113561.43
300966.SZ,464801920.27,333113561.43
300966.SZ,437301668.81,306326509.7
300966.SZ,333692153.37,231702304.78
