ts_code,revenue,oper_cost
605580.SH,507931792.99,372121000.16
605580.SH,507931792.99,372121000.16
605580.SH,341888613.32,242336180.97
605580.SH,172912617.31,122356410.14
605580.SH,172912617.31,122356410.14
605580.SH,526804519.43,365271286.02
605580.SH,526804519.43,365271286.02
605580.SH,362586903.33,245153327.64
605580.SH,362586903.33,245153327.64
605580.SH,233488689.63,162137694.37
605580.SH,233488689.63,162137694.37
605580.SH,97461808.36,72678192.73
605580.SH,474047345.66,323603270.4
605580.SH,474047345.66,323603270.4
605580.SH,408240138.29,298145459.02
605580.SH,408240138.29,298145459.02
605580.SH,372225569.82,277030368.42
605580.SH,372225569.82,277030368.42
