ts_code,revenue,oper_cost
605167.SH,1408039859.5,1206093876.82
605167.SH,833220907.46,721025451.19
605167.SH,833220907.46,721025451.19
605167.SH,294456151.41,252570724.44
605167.SH,294456151.41,252570724.44
605167.SH,1505441045.08,1245188843.0
605167.SH,1505441045.08,1245188843.0
605167.SH,945228269.05,790158455.45
605167.SH,945228269.05,790158455.45
605167.SH,584511040.19,495791549.59
605167.SH,584511040.19,495791549.59
605167.SH,207216015.83,177577884.59
605167.SH,1415775736.94,1151594448.05
605167.SH,1415775736.94,1151594448.05
605167.SH,1432984025.92,1190910768.68
