ts_code,revenue,oper_cost
688235.SH,6226519000.0,752705000.0
688235.SH,6226519000.0,752705000.0
688235.SH,4890945000.0,445573000.0
688235.SH,4890945000.0,445573000.0
688235.SH,2120196000.0,473802000.0
688235.SH,2120196000.0,473802000.0
688235.SH,1458624000.0,342016000.0
688235.SH,1458624000.0,342016000.0
688235.SH,2954002000.0,491102000.0
688235.SH,2954002000.0,491102000.0
688235.SH,1310033000.0,189713000.0
688235.SH,1310033000.0,189713000.0
688235.SH,1610753000.0,33610000.0
688235.SH,1610753000.0,33610000.0
