ts_code,revenue,oper_cost
688183.SH,2667005927.42,2140636484.01
688183.SH,1688750675.15,1331416720.52
688183.SH,802281242.77,629073824.47
688183.SH,3633501932.99,2641721847.76
688183.SH,3633501932.99,2641721847.76
688183.SH,2810583223.93,1987801242.03
688183.SH,1906157016.14,1332142663.43
688183.SH,1906157016.14,1332142663.43
688183.SH,771963396.95,541248121.57
688183.SH,3096245836.58,2174746698.13
688183.SH,3096245836.58,2174746698.13
688183.SH,2114336599.49,1484090449.56
688183.SH,2053524706.8,1517559310.9
688183.SH,1711259974.54,1305732296.09
