ts_code,revenue,oper_cost
605368.SH,2729907306.68,2207187046.11
605368.SH,2729907306.68,2207187046.11
605368.SH,1897627212.2,1557653686.97
605368.SH,1122748866.6,932394426.8
605368.SH,3551838948.75,2914737880.17
605368.SH,3551838948.75,2914737880.17
605368.SH,2482448106.8,2044607951.7
605368.SH,1790657664.93,1493971103.58
605368.SH,1790657664.93,1493971103.58
605368.SH,1010224933.86,858364523.53
605368.SH,3632599836.27,3006508925.35
605368.SH,3632599836.27,3006508925.35
605368.SH,2622831566.26,2168730884.13
605368.SH,3205956060.53,2620178189.38
605368.SH,2512480442.31,2057809808.13
