ts_code,revenue,oper_cost
688486.SH,222102968.56,102610359.9
688486.SH,133926790.12,62629025.12
688486.SH,51647363.64,23288329.7
688486.SH,240937598.29,90012079.55
688486.SH,240937598.29,90012079.55
688486.SH,172669623.23,62844924.71
688486.SH,122201572.35,43533078.26
688486.SH,234803644.19,83153425.71
688486.SH,234803644.19,83153425.71
688486.SH,161245387.77,56627364.04
688486.SH,136017338.73,59041771.84
688486.SH,136017338.73,59041771.84
688486.SH,104547722.09,39791493.48
688486.SH,104547722.09,39791493.48
