ts_code,revenue,oper_cost
301177.SZ,3411222900.23,1031666197.73
301177.SZ,3411222900.23,1031666197.73
301177.SZ,2320389917.92,696213939.39
301177.SZ,2320389917.92,696213939.39
301177.SZ,2464497974.6,754798981.87
301177.SZ,2464497974.6,754798981.87
301177.SZ,1499158287.14,453933586.7
301177.SZ,835635042.76,253112702.0
301177.SZ,835635042.76,253112702.0
301177.SZ,1664506479.62,495857101.69
301177.SZ,1664506479.62,495857101.69
301177.SZ,1500113472.44,452735023.68
301177.SZ,1500113472.44,452735023.68
301177.SZ,1117204233.45,338390991.24
