ts_code,revenue,oper_cost
688661.SH,282348293.93,158252113.91
688661.SH,181193533.75,102037795.16
688661.SH,90244075.86,48315140.92
688661.SH,229381744.92,126261915.17
688661.SH,229381744.92,126261915.17
688661.SH,148439104.68,81605490.15
688661.SH,148439104.68,81605490.15
688661.SH,85632006.53,47914310.83
688661.SH,85632006.53,47914310.83
688661.SH,38557500.1,20885095.56
688661.SH,189464716.6,98595996.32
688661.SH,189464716.6,98595996.32
688661.SH,114609351.21,61769811.9
688661.SH,93145460.7,45100947.96
