ts_code,revenue,oper_cost
300955.SZ,831891115.67,638698386.2
300955.SZ,831891115.67,638698386.2
300955.SZ,514252163.21,398352534.95
300955.SZ,250824651.33,192231489.87
300955.SZ,968606344.36,723909263.52
300955.SZ,968606344.36,723909263.52
300955.SZ,666810839.05,494683774.79
300955.SZ,666810839.05,494683774.79
300955.SZ,392171139.3,290300391.12
300955.SZ,392171139.3,290300391.12
300955.SZ,130752880.63,103304467.68
300955.SZ,785658606.67,559845844.94
300955.SZ,785658606.67,559845844.94
300955.SZ,718013026.44,534814120.28
300955.SZ,532973994.88,399427190.0
