ts_code,revenue,oper_cost
688707.SH,3543449581.03,3023527681.02
688707.SH,2083651608.31,1762284929.2
688707.SH,986638550.27,835810611.73
688707.SH,986638550.27,835810611.73
688707.SH,1036502871.13,975704020.59
688707.SH,1036502871.13,975704020.59
688707.SH,684073774.41,662525276.12
688707.SH,684073774.41,662525276.12
688707.SH,393479733.69,389276817.61
688707.SH,393479733.69,389276817.61
688707.SH,2428463390.33,2171592921.53
688707.SH,2428463390.33,2171592921.53
688707.SH,2654849310.97,2399049316.18
688707.SH,2654849310.97,2399049316.18
688707.SH,1346822423.17,1141790307.55
