ts_code,revenue,oper_cost
603759.SH,723936831.99,388962107.47
603759.SH,454526167.43,241803961.55
603759.SH,207194797.68,109442706.43
603759.SH,850316022.2,426065278.46
603759.SH,850316022.2,426065278.46
603759.SH,619411310.22,320636383.52
603759.SH,619411310.22,320636383.52
603759.SH,388498134.47,210448196.72
603759.SH,388498134.47,210448196.72
603759.SH,141655364.5,79514823.53
603759.SH,681138109.46,353840221.16
603759.SH,681138109.46,353840221.16
603759.SH,633260405.42,322296846.73
603759.SH,633260405.42,322296846.73
603759.SH,612544335.46,365755541.01
603759.SH,612544335.46,365755541.01
