ts_code,revenue,oper_cost
688616.SH,268698658.97,180177425.65
688616.SH,268698658.97,180177425.65
688616.SH,184352144.49,119238311.56
688616.SH,72760173.79,47807210.17
688616.SH,72760173.79,47807210.17
688616.SH,452934276.38,311734582.64
688616.SH,452934276.38,311734582.64
688616.SH,302765855.76,201652911.54
688616.SH,302765855.76,201652911.54
688616.SH,197838646.85,131641387.8
688616.SH,197838646.85,131641387.8
688616.SH,33182951.67,24630737.94
688616.SH,425134549.91,300613947.63
688616.SH,425134549.91,300613947.63
688616.SH,358621732.15,267119273.74
688616.SH,358621732.15,267119273.74
688616.SH,317197730.03,244720124.27
688616.SH,317197730.03,244720124.27
