ts_code,revenue,oper_cost
603051.SH,1982561572.87,1758219340.74
603051.SH,1310215679.15,1138522453.68
603051.SH,500804099.7,434231148.69
603051.SH,500804099.7,434231148.69
603051.SH,1693205534.42,1442452767.76
603051.SH,1693205534.42,1442452767.76
603051.SH,1693205534.42,1442452767.76
603051.SH,1693205534.42,1442452767.76
603051.SH,1171215215.92,1001037326.57
603051.SH,718364477.1,600662388.37
603051.SH,303498566.07,242715300.0
603051.SH,1011511935.47,782151231.72
603051.SH,1011511935.47,782151231.72
603051.SH,794973957.26,630653993.42
603051.SH,794973957.26,630653993.42
603051.SH,766316088.88,634054411.2
