ts_code,revenue,oper_cost
603201.SH,2120427637.8,1770219206.0
603201.SH,1466919774.85,1233957556.64
603201.SH,736348007.39,616570367.37
603201.SH,736348007.39,616570367.37
603201.SH,3055736581.61,2560896088.76
603201.SH,3055736581.61,2560896088.76
603201.SH,2300611418.26,1942354345.47
603201.SH,1434723090.48,1213781870.27
603201.SH,690889368.42,579778626.44
603201.SH,2473526902.02,2015802792.83
603201.SH,2473526902.02,2015802792.83
603201.SH,2473526902.02,2015802792.83
603201.SH,2454675398.15,1919707755.77
603201.SH,2454675398.15,1919707755.77
603201.SH,2454675398.15,1919707755.77
603201.SH,2380644097.66,1893800928.94
