ts_code,revenue,oper_cost
605060.SH,588004529.23,374074527.43
605060.SH,588004529.23,374074527.43
605060.SH,364447296.54,229631451.19
605060.SH,164291598.26,107913745.81
605060.SH,670074039.49,380523343.71
605060.SH,670074039.49,380523343.71
605060.SH,469182037.92,272452727.48
605060.SH,469182037.92,272452727.48
605060.SH,297138183.5,167057416.26
605060.SH,297138183.5,167057416.26
605060.SH,130648019.13,76703754.09
605060.SH,682498620.45,382053455.84
605060.SH,682498620.45,382053455.84
605060.SH,706674453.91,398967534.39
605060.SH,706674453.91,398967534.39
605060.SH,557909549.14,303814238.13
605060.SH,557909549.14,303814238.13
