ts_code,revenue,oper_cost
605287.SH,3225545813.15,2784332289.43
605287.SH,2238591595.86,1937413003.68
605287.SH,698041168.81,612885313.73
605287.SH,4635044992.29,4027117645.23
605287.SH,4635044992.29,4027117645.23
605287.SH,3202262809.64,2787767795.77
605287.SH,3202262809.64,2787767795.77
605287.SH,1870027392.04,1617254976.73
605287.SH,1870027392.04,1617254976.73
605287.SH,4773730184.46,4199113471.69
605287.SH,4773730184.46,4199113471.69
605287.SH,3369621394.86,3002485649.34
605287.SH,3369621394.86,3002485649.34
