ts_code,revenue,oper_cost
301033.SZ,103339036.07,18683877.5
301033.SZ,103339036.07,18683877.5
301033.SZ,68737363.88,12815862.7
301033.SZ,32515128.53,6312098.28
301033.SZ,32515128.53,6312098.28
301033.SZ,123511821.4,20403492.66
301033.SZ,123511821.4,20403492.66
301033.SZ,81615603.08,12778074.18
301033.SZ,81615603.08,12778074.18
301033.SZ,52357552.44,7870656.26
301033.SZ,52357552.44,7870656.26
301033.SZ,19105606.79,3654269.15
301033.SZ,113239983.07,16339037.34
301033.SZ,113239983.07,16339037.34
301033.SZ,85754509.28,15044845.19
