ts_code,revenue,oper_cost
920599.BJ,4013461482.06,3316364406.81
920599.BJ,2531087932.16,2088030319.14
920599.BJ,1316440543.43,1082126364.48
920599.BJ,4094310303.09,3348605046.81
920599.BJ,4094310303.09,3348605046.81
