ts_code,revenue,oper_cost
301136.SZ,390279056.22,227434608.67
301136.SZ,390279056.22,227434608.67
301136.SZ,239212301.78,143717223.61
301136.SZ,239212301.78,143717223.61
301136.SZ,648678165.17,379996656.57
301136.SZ,648678165.17,379996656.57
301136.SZ,385921388.21,224819090.08
301136.SZ,244326500.0,154610900.0
301136.SZ,244326500.0,154610900.0
301136.SZ,606415979.34,347184250.73
301136.SZ,606415979.34,347184250.73
301136.SZ,562144808.49,319331767.17
301136.SZ,562144808.49,319331767.17
301136.SZ,450043100.0,258426800.0
