ts_code,revenue,oper_cost
301258.SZ,397977415.22,222657355.66
301258.SZ,272363007.16,148916451.21
301258.SZ,141779121.55,80554440.04
301258.SZ,141779121.55,80554440.04
301258.SZ,521695665.95,311511051.0
301258.SZ,521695665.95,311511051.0
301258.SZ,521695665.95,311511051.0
301258.SZ,352642564.13,206201931.25
301258.SZ,257468357.56,149870433.94
301258.SZ,115048307.15,69157693.54
301258.SZ,476848910.66,251457303.26
301258.SZ,476848910.66,251457303.26
301258.SZ,452495741.76,226956201.45
301258.SZ,452495741.76,226956201.45
301258.SZ,375367429.32,216423730.59
