ts_code,revenue,oper_cost
688326.SH,2696777888.07,1916564394.77
688326.SH,1670426003.92,1181489752.19
688326.SH,708803467.37,540138853.11
688326.SH,708803467.37,540138853.11
688326.SH,3262364006.33,2255080263.13
688326.SH,3262364006.33,2255080263.13
688326.SH,2091752429.71,1458069322.48
688326.SH,1377785089.77,951426662.74
688326.SH,728583195.96,495333296.83
688326.SH,2478752067.32,1666868291.14
688326.SH,2478752067.32,1666868291.14
688326.SH,1365922492.16,935233244.81
688326.SH,1845048801.66,1209985501.52
688326.SH,1845048801.66,1209985501.52
688326.SH,1538703797.57,934066497.68
