ts_code,revenue,oper_cost
688331.SH,569635902.97,223571419.06
688331.SH,350374980.22,168137617.38
688331.SH,150135067.62,97508877.46
688331.SH,150135067.62,97508877.46
688331.SH,1426360697.95,68815883.01
688331.SH,1426360697.95,68815883.01
688331.SH,114506776.26,10255755.34
688331.SH,30915051.58,5931672.63
688331.SH,4281552.17,1268695.41
688331.SH,3044311.77,2306852.52
688331.SH,3044311.77,2306852.52
688331.SH,2140203.69,1610064.85
688331.SH,4824769.08,3432934.55
688331.SH,4824769.08,3432934.55
688331.SH,13275315.89,10831234.94
