ts_code,revenue,oper_cost
605303.SH,719856268.54,571333311.73
605303.SH,719856268.54,571333311.73
605303.SH,621568864.82,491150770.63
605303.SH,228805022.45,177134440.91
605303.SH,1424936454.71,1126084151.19
605303.SH,1424936454.71,1126084151.19
605303.SH,975993188.74,769275243.29
605303.SH,975993188.74,769275243.29
605303.SH,686660481.66,541194595.37
605303.SH,686660481.66,541194595.37
605303.SH,207795208.47,165175170.37
605303.SH,1488949195.6,1199709601.51
605303.SH,1488949195.6,1199709601.51
605303.SH,983424911.25,795414483.75
605303.SH,1447332808.44,1155224247.74
605303.SH,1447332808.44,1155224247.74
605303.SH,1266739231.59,1013955477.81
605303.SH,1266739231.59,1013955477.81
