ts_code,revenue,oper_cost
688238.SH,215328296.57,118008972.16
688238.SH,134898975.11,70627416.03
688238.SH,73116236.08,35767517.21
688238.SH,73116236.08,35767517.21
688238.SH,254949056.32,124069126.71
688238.SH,254949056.32,124069126.71
688238.SH,163950848.53,85421295.2
688238.SH,99017344.23,51589003.68
688238.SH,46615463.31,25244727.69
688238.SH,142769117.98,59806807.21
688238.SH,142769117.98,59806807.21
688238.SH,75446885.87,33364446.08
688238.SH,75446885.87,33364446.08
688238.SH,62914467.63,38432901.73
688238.SH,62914467.63,38432901.73
688238.SH,44209662.7,22681244.83
