ts_code,revenue,oper_cost
688097.SH,2356025137.56,1564377030.63
688097.SH,2356025137.56,1564377030.63
688097.SH,1131929267.9,687907175.08
688097.SH,538940272.89,310846785.58
688097.SH,2596884880.79,1482972306.94
688097.SH,2596884880.79,1482972306.94
688097.SH,1570782793.79,930164348.31
688097.SH,1570782793.79,930164348.31
688097.SH,468823888.79,298365806.58
688097.SH,468823888.79,298365806.58
688097.SH,124438598.89,94446120.9
688097.SH,2110506735.1,1141696688.5
688097.SH,2110506735.1,1141696688.5
688097.SH,2517512859.0,1465848604.76
688097.SH,2517512859.0,1465848604.76
688097.SH,1991365327.63,1050119641.6
688097.SH,1991365327.63,1050119641.6
