ts_code,revenue,oper_cost
001209.SZ,814549813.04,486469943.51
001209.SZ,814549813.04,486469943.51
001209.SZ,516507411.45,302928242.09
001209.SZ,275546377.47,159497641.78
001209.SZ,275546377.47,159497641.78
001209.SZ,1131357350.27,671390948.23
001209.SZ,1131357350.27,671390948.23
001209.SZ,695303198.72,422493105.66
001209.SZ,695303198.72,422493105.66
001209.SZ,460979606.92,276906887.87
001209.SZ,460979606.92,276906887.87
001209.SZ,228469095.63,136428644.29
001209.SZ,1008417769.35,601128478.32
001209.SZ,1008417769.35,601128478.32
001209.SZ,860127955.41,492022326.92
001209.SZ,652000459.88,369282315.34
