ts_code,revenue,oper_cost
001219.SZ,311829171.38,207707888.01
001219.SZ,196686874.09,129481167.5
001219.SZ,94930411.56,62912305.13
001219.SZ,480442705.35,331167343.32
001219.SZ,480442705.35,331167343.32
001219.SZ,368554317.73,252584235.22
001219.SZ,368554317.73,252584235.22
001219.SZ,236261618.02,162283153.54
001219.SZ,236261618.02,162283153.54
001219.SZ,119498478.05,83549700.8
001219.SZ,482857994.02,321625791.58
001219.SZ,482857994.02,321625791.58
001219.SZ,473582158.52,309548947.2
001219.SZ,444195889.11,306102661.06
