ts_code,revenue,oper_cost
688295.SH,1452174996.76,755371182.7
688295.SH,862694845.24,470598167.81
688295.SH,459543899.35,248157682.56
688295.SH,459543899.35,248157682.56
688295.SH,1173437395.02,685100207.22
688295.SH,1173437395.02,685100207.22
688295.SH,704519801.66,394818572.26
688295.SH,704519801.66,394818572.26
688295.SH,381070217.59,198622106.24
688295.SH,139678901.97,66251205.77
688295.SH,532305137.45,303254014.63
688295.SH,532305137.45,303254014.63
688295.SH,415097674.37,308905780.49
688295.SH,415097674.37,308905780.49
688295.SH,307947440.86,272591647.89
