ts_code,revenue,oper_cost
001308.SZ,9082449002.66,7313216878.4
001308.SZ,5736476777.02,4612886151.36
001308.SZ,2728621931.64,2221019121.07
001308.SZ,2728621931.64,2221019121.07
001308.SZ,11888745138.31,10061562730.47
001308.SZ,11888745138.31,10061562730.47
001308.SZ,8429229472.61,7341066423.09
001308.SZ,8429229472.61,7341066423.09
001308.SZ,2234321854.91,1952768409.21
001308.SZ,7413593385.72,6254546970.49
001308.SZ,7413593385.72,6254546970.49
001308.SZ,7031373659.7,5821041081.44
001308.SZ,7031373659.7,5821041081.44
