ts_code,revenue,oper_cost
688689.SH,616424412.22,413124444.0
688689.SH,616424412.22,413124444.0
688689.SH,404504217.96,274482281.59
688689.SH,172120876.56,120868667.67
688689.SH,610235005.07,434873030.44
688689.SH,610235005.07,434873030.44
688689.SH,430311532.61,305979106.59
688689.SH,263363639.11,188352184.68
688689.SH,263363639.11,188352184.68
688689.SH,105287192.12,78567122.74
688689.SH,527893779.4,383711015.14
688689.SH,527893779.4,383711015.14
688689.SH,376647266.22,270695258.73
688689.SH,585382675.45,430300121.46
688689.SH,611704572.24,449638389.87
