ts_code,revenue,oper_cost
301237.SZ,413860911.09,327019354.53
301237.SZ,310969530.07,237346790.1
301237.SZ,167040864.35,120835635.05
301237.SZ,167040864.35,120835635.05
301237.SZ,639623765.21,423621109.05
301237.SZ,639623765.21,434653732.36
301237.SZ,639623765.21,434653732.36
301237.SZ,470597260.03,304701723.91
301237.SZ,306347579.69,190874938.83
301237.SZ,147294985.32,88891844.25
301237.SZ,377008501.4,242163533.19
301237.SZ,377008501.4,242163533.19
301237.SZ,223621675.44,146510256.99
301237.SZ,236837573.35,162301163.92
301237.SZ,236837573.35,162301163.92
301237.SZ,183549304.34,129516872.94
