ts_code,revenue,oper_cost
003037.SZ,6264928132.8,5370586266.44
003037.SZ,6264928132.8,5370586266.44
003037.SZ,4199542928.75,3565996329.74
003037.SZ,1765156746.21,1485951029.42
003037.SZ,7151520839.7,5655397483.24
003037.SZ,7151520839.7,5655397483.24
003037.SZ,4887514007.14,3833655327.7
003037.SZ,2898287572.32,2257243304.44
003037.SZ,2898287572.32,2257243304.44
003037.SZ,865339198.72,719250277.04
003037.SZ,6089281797.82,5009977997.75
003037.SZ,6089281797.82,5009977997.75
003037.SZ,4304968693.94,3581486143.4
003037.SZ,5695359734.97,4503936903.94
003037.SZ,4366186668.45,3453205460.47
