ts_code,revenue,oper_cost
301219.SZ,3654791604.25,2654866827.39
301219.SZ,2687343821.13,1734399128.74
301219.SZ,2687343821.13,1734399128.74
301219.SZ,1583457434.88,938799193.56
301219.SZ,1583457434.88,938799193.56
301219.SZ,4160370245.91,2428675591.68
301219.SZ,4160370245.91,2428675591.68
301219.SZ,4157694299.52,2428422923.17
301219.SZ,4157694299.52,2428422923.17
301219.SZ,2921612567.84,1808061477.23
301219.SZ,1811105004.66,1087217906.48
301219.SZ,871324399.01,469972183.38
301219.SZ,1787040269.52,1201720031.79
301219.SZ,1787040269.52,1201720031.79
301219.SZ,1739295942.88,1332284358.78
301219.SZ,1739295942.88,1332284358.78
301219.SZ,1671336354.77,1228645635.66
301219.SZ,1671336354.77,1228645635.66
