ts_code,revenue,oper_cost
300947.SZ,693249581.64,430531291.73
300947.SZ,454064848.3,283249384.03
300947.SZ,221025561.39,139260174.88
300947.SZ,833365723.18,584431641.45
300947.SZ,833365723.18,584431641.45
300947.SZ,611563536.28,432238168.01
300947.SZ,395386442.93,276300685.89
300947.SZ,395386442.93,276300685.89
300947.SZ,213804013.66,151281455.24
300947.SZ,910031584.54,621471800.4
300947.SZ,910031584.54,621471800.4
300947.SZ,670262324.86,468820343.39
300947.SZ,771560516.2,545620585.02
300947.SZ,605973228.9,418591383.49
