ts_code,revenue,oper_cost
688669.SH,1863659696.3,1578228174.96
688669.SH,1225029971.19,1029800037.0
688669.SH,570882563.44,462712039.67
688669.SH,1924446040.9,1452237747.37
688669.SH,1924446040.9,1452237747.37
688669.SH,1333456793.65,977663249.52
688669.SH,802876380.11,598077604.84
688669.SH,802876380.11,598077604.84
688669.SH,319601086.53,240009730.02
688669.SH,1474325873.94,1174478502.9
688669.SH,1474325873.94,1174478502.9
688669.SH,1031357458.5,822780500.23
688669.SH,1068913262.79,909545043.96
688669.SH,1068913262.79,909545043.96
688669.SH,880427970.26,744834445.72
688669.SH,880427970.26,744834445.72
