ts_code,revenue,oper_cost
301148.SZ,552865624.46,372005651.93
301148.SZ,362318867.51,240524333.64
301148.SZ,168797375.09,107322171.4
301148.SZ,168797375.09,107322171.4
301148.SZ,675319597.48,383360271.17
301148.SZ,675319597.48,383360271.17
301148.SZ,675319597.48,383360271.17
301148.SZ,675319597.48,383360271.17
301148.SZ,454993442.06,245730978.23
301148.SZ,288068658.69,161715977.78
301148.SZ,120374070.02,68409285.22
301148.SZ,597639928.06,328384797.86
301148.SZ,597639928.06,328384797.86
301148.SZ,575991092.14,282234026.78
301148.SZ,575991092.14,282234026.78
301148.SZ,299069789.05,158043333.33
