ts_code,revenue,oper_cost
301122.SZ,377380539.19,219003485.76
301122.SZ,274150260.78,155044588.39
301122.SZ,141589832.6,80183015.93
301122.SZ,141589832.6,80183015.93
301122.SZ,442051932.24,248161712.47
301122.SZ,442051932.24,248161712.47
301122.SZ,308269176.69,168614758.72
301122.SZ,200145591.84,106596562.41
301122.SZ,101524120.08,49130525.67
301122.SZ,505006042.95,262871256.1
301122.SZ,505006042.95,262871256.1
301122.SZ,420008169.38,223341168.73
301122.SZ,181312620.29,108265990.29
301122.SZ,143377356.64,93430565.52
