ts_code,revenue,oper_cost
920118.BJ,1196139793.2,1087490654.69
920118.BJ,760902134.05,685949089.12
920118.BJ,760902134.05,685949089.12
920118.BJ,338230954.95,303842577.94
920118.BJ,1523539239.04,1359453998.16
920118.BJ,1392301568.42,1246949599.5
