ts_code,revenue,oper_cost
688303.SH,8304720876.43,2717573800.66
688303.SH,4511765607.15,1763315683.48
688303.SH,1661374459.58,889900569.16
688303.SH,1661374459.58,889900569.16
688303.SH,4664256098.09,3095621185.91
688303.SH,4664256098.09,3095621185.91
688303.SH,2996371052.22,2161228743.15
688303.SH,2996371052.22,2161228743.15
688303.SH,2128322896.98,1595852356.38
688303.SH,2128322896.98,1595852356.38
688303.SH,1179684976.54,794339772.13
688303.SH,2426085064.63,1885534481.84
688303.SH,2426085064.63,1885534481.84
688303.SH,1993708983.68,1340966140.41
