ts_code,revenue,oper_cost
301345.SZ,1346655202.88,792198651.8
301345.SZ,784724204.76,460728032.08
301345.SZ,784724204.76,460728032.08
301345.SZ,348779858.82,204545024.2
301345.SZ,1765673651.9,1134444958.83
301345.SZ,1765673651.9,1134444958.83
301345.SZ,1765673651.9,1134444958.83
301345.SZ,773547879.47,521465471.22
301345.SZ,2017693837.24,1352439433.75
301345.SZ,2017693837.24,1352439433.75
301345.SZ,1385566267.4,898863674.64
301345.SZ,1385566267.4,898863674.64
301345.SZ,751663537.28,432129021.92
301345.SZ,751663537.28,432129021.92
