ts_code,revenue,oper_cost
300932.SZ,1212336987.08,961852735.29
300932.SZ,1212336987.08,961852735.29
300932.SZ,766745553.36,606508342.46
300932.SZ,343055540.57,269918479.17
300932.SZ,1311609533.76,966143472.83
300932.SZ,1311609533.76,966143472.83
300932.SZ,954337166.74,701007020.85
300932.SZ,584104213.01,435481273.96
300932.SZ,584104213.01,435481273.96
300932.SZ,242176468.5,180881013.5
300932.SZ,1108843802.05,816950824.55
300932.SZ,1108843802.05,816950824.55
300932.SZ,801086786.29,586411149.75
300932.SZ,942695744.83,698583448.83
300932.SZ,894730134.57,672799003.58
