ts_code,revenue,oper_cost
301212.SZ,774800906.69,587012405.86
301212.SZ,522341137.7,405440911.19
301212.SZ,219622410.85,177730540.85
301212.SZ,219622410.85,177730540.85
301212.SZ,833013848.92,653103536.07
301212.SZ,833013848.92,653103536.07
301212.SZ,833013848.92,653103536.07
301212.SZ,588997725.82,451506393.63
301212.SZ,436967560.5,321802658.5
301212.SZ,204962316.07,154420906.79
301212.SZ,679726962.61,484612772.17
301212.SZ,679726962.61,484612772.17
301212.SZ,545730144.18,407603397.28
301212.SZ,545730144.18,407603397.28
301212.SZ,460796158.81,381308688.65
