ts_code,revenue,oper_cost
920834.BJ,199889439.76,135176115.66
920834.BJ,199889439.76,135176115.66
920834.BJ,127525029.01,85848057.36
920834.BJ,53847438.64,36727150.4
920834.BJ,257244177.34,176881081.19
920834.BJ,257244177.34,176881081.19
