ts_code,revenue,oper_cost
605599.SH,7259857935.91,6399105257.87
605599.SH,5146076543.23,4540118030.96
605599.SH,7067852990.36,6082787050.34
605599.SH,7067852990.36,6082787050.34
605599.SH,4882012675.66,4179449391.37
605599.SH,4882012675.66,4179449391.37
605599.SH,3148345250.34,2714376781.48
605599.SH,3148345250.34,2714376781.48
605599.SH,8399161618.66,7257517065.0
605599.SH,8399161618.66,7257517065.0
605599.SH,8612234119.82,7536452819.74
605599.SH,8612234119.82,7536452819.74
605599.SH,7991181035.25,6964417401.19
605599.SH,7991181035.25,6964417401.19
