ts_code,revenue,oper_cost
301330.SZ,1403538024.67,797056661.33
301330.SZ,1403538024.67,797056661.33
301330.SZ,925114950.16,529108492.93
301330.SZ,432406206.03,246039041.25
301330.SZ,432406206.03,246039041.25
301330.SZ,1955286516.1,1148296169.29
301330.SZ,1955286516.1,1148296169.29
301330.SZ,1394733726.26,806608123.91
301330.SZ,426630110.71,253463479.93
301330.SZ,1801404719.51,980905609.25
301330.SZ,1801404719.51,980905609.25
301330.SZ,1750732621.77,955264185.27
301330.SZ,1750732621.77,955264185.27
