ts_code,revenue,oper_cost
301047.SZ,812948531.27,40600898.23
301047.SZ,812948531.27,40600898.23
301047.SZ,634698110.16,27729985.14
301047.SZ,456585487.74,14470578.58
301047.SZ,456585487.74,14470578.58
301047.SZ,1596293024.87,49787664.51
301047.SZ,1596293024.87,49787664.51
301047.SZ,1068535711.45,36799340.48
301047.SZ,1068535711.45,36799340.48
301047.SZ,495168259.06,21349108.64
301047.SZ,495168259.06,21349108.64
301047.SZ,111047873.8,10992278.94
301047.SZ,180826734.61,28943133.42
301047.SZ,180826734.61,28943133.42
301047.SZ,139227663.16,22935412.48
301047.SZ,101360441.79,19950849.68
