ts_code,revenue,oper_cost
600905.SH,11148009591.46,4476956352.08
600905.SH,11148009591.46,4476956352.08
600905.SH,7885338091.09,2822765424.91
600905.SH,3812417665.76,1353115799.43
600905.SH,11314932063.2,4787577504.56
600905.SH,11314932063.2,4787577504.56
600905.SH,8098241231.77,3275582344.12
600905.SH,8098241231.77,3275582344.12
600905.SH,2664506371.28,1034363542.81
600905.SH,8956644467.55,3874438957.96
600905.SH,8956644467.55,3874438957.96
600905.SH,7382911880.02,3226653748.25
600905.SH,7382911880.02,3226653748.25
600905.SH,6780849991.24,3121632821.08
600905.SH,6780849991.24,3121632821.08
