ts_code,revenue,oper_cost
920856.BJ,271544694.22,210440904.31
920856.BJ,199503791.57,155029023.86
920856.BJ,98397174.73,78639623.35
920856.BJ,544598442.13,437371337.18
920856.BJ,544598442.13,437371337.18
