ts_code,revenue,oper_cost
300952.SZ,720950409.87,565167457.24
300952.SZ,456006116.3,354546137.43
300952.SZ,212089612.8,167945635.62
300952.SZ,829260358.5,608290678.14
300952.SZ,829260358.5,608290678.14
300952.SZ,600429461.18,427941245.55
300952.SZ,600429461.18,427941245.55
300952.SZ,375979693.14,265169605.19
300952.SZ,375979693.14,265169605.19
300952.SZ,125816398.63,89781431.92
300952.SZ,597179266.94,425002903.98
300952.SZ,597179266.94,425002903.98
300952.SZ,511179532.1,369662090.81
300952.SZ,447835548.29,320152993.37
