ts_code,revenue,oper_cost
301138.SZ,382866659.45,213609736.31
301138.SZ,382866659.45,213609736.31
301138.SZ,247326456.35,134973515.89
301138.SZ,247326456.35,134973515.89
301138.SZ,522354951.32,310752003.59
301138.SZ,522354951.32,310752003.59
301138.SZ,364201648.24,215920151.12
301138.SZ,364201648.24,215920151.12
301138.SZ,203038665.02,114467552.1
301138.SZ,203038665.02,114467552.1
301138.SZ,456776191.41,283132829.98
301138.SZ,456776191.41,283132829.98
301138.SZ,397387422.59,261723663.24
301138.SZ,397387422.59,261723663.24
301138.SZ,367589324.93,224495581.32
