ts_code,revenue,oper_cost
920275.BJ,106029292.58,84516175.56
920275.BJ,64232221.91,51159567.38
920275.BJ,28568911.26,22182986.01
920275.BJ,137193196.23,77382371.13
920275.BJ,137193196.23,77382371.13
