ts_code,revenue,oper_cost
301263.SZ,573432365.02,243354525.38
301263.SZ,573432365.02,243354525.38
301263.SZ,374774136.13,159180857.89
301263.SZ,183290412.29,66595999.77
301263.SZ,183290412.29,66595999.77
301263.SZ,653651415.43,318537382.69
301263.SZ,653651415.43,326028223.68
301263.SZ,653651415.43,326028223.68
301263.SZ,316481493.35,156795988.83
301263.SZ,140121443.95,78170463.08
301263.SZ,708982843.43,320295405.06
301263.SZ,708982843.43,320295405.06
301263.SZ,496388554.65,285319597.48
301263.SZ,496388554.65,285319597.48
301263.SZ,513884456.07,283850953.15
