ts_code,revenue,oper_cost
605077.SH,1187930064.38,898931856.18
605077.SH,731178577.48,546972081.41
605077.SH,328673059.53,240343446.63
605077.SH,1319652466.08,858180898.28
605077.SH,1319652466.08,858180898.28
605077.SH,988301302.42,654883873.31
605077.SH,707155463.28,460047995.84
605077.SH,707155463.28,460047995.84
605077.SH,337549849.91,213609086.36
605077.SH,1510856378.96,999412061.74
605077.SH,1510856378.96,999412061.74
605077.SH,1149654154.97,772242063.09
605077.SH,1399742835.47,1021209364.13
605077.SH,1399742835.47,1021209364.13
605077.SH,924633072.69,698040518.19
605077.SH,924633072.69,698040518.19
