ts_code,revenue,oper_cost
688626.SH,350974556.35,108515642.55
688626.SH,350974556.35,108515642.55
688626.SH,216806079.23,66225395.71
688626.SH,100769121.63,30603033.51
688626.SH,495513744.65,159789149.1
688626.SH,495513744.65,159789149.1
688626.SH,313084365.25,105960530.37
688626.SH,313084365.25,105960530.37
688626.SH,185910117.41,60896046.88
688626.SH,185910117.41,60896046.88
688626.SH,65508724.45,21976065.21
688626.SH,427414971.16,143594501.86
688626.SH,427414971.16,143594501.86
688626.SH,358857506.56,130769608.23
688626.SH,358857506.56,130769608.23
688626.SH,289135947.56,116847568.78
688626.SH,289135947.56,116847568.78
