ts_code,revenue,oper_cost
001313.SZ,5572151897.05,5041623385.74
001313.SZ,2734165803.75,2494707897.76
001313.SZ,982109491.97,890210035.77
001313.SZ,982109491.97,890210035.77
001313.SZ,6725075889.05,5875247169.63
001313.SZ,6725075889.05,5875247169.63
001313.SZ,5246795340.03,4567517902.27
001313.SZ,5246795340.03,4567517902.27
001313.SZ,2580666216.73,2219952926.61
001313.SZ,762579686.0,664913293.85
001313.SZ,5843720740.62,5022054187.85
001313.SZ,5843720740.62,5022054187.85
001313.SZ,4724157550.02,4027956041.45
001313.SZ,5066527521.4,4268726388.27
001313.SZ,5066527521.4,4268726388.27
001313.SZ,5252271086.7,4483958317.95
