ts_code,revenue,oper_cost
688630.SH,291791144.28,166616410.46
688630.SH,291791144.28,166616410.46
688630.SH,186304314.43,102559781.5
688630.SH,81409797.3,49106214.55
688630.SH,310087589.97,175487825.99
688630.SH,310087589.97,175487825.99
688630.SH,125123366.51,65110112.35
688630.SH,125123366.51,65110112.35
688630.SH,75902171.04,39018168.92
688630.SH,75902171.04,39018168.92
688630.SH,21815685.65,10108140.49
688630.SH,202261172.3,98663207.0
688630.SH,202261172.3,98663207.0
688630.SH,87295291.35,35985454.56
688630.SH,87295291.35,35985454.56
688630.SH,22180445.51,13963519.71
688630.SH,22180445.51,13963519.71
