ts_code,revenue,oper_cost
688636.SH,275250403.88,103620436.32
688636.SH,174990779.04,64601008.96
688636.SH,54091575.27,18987818.55
688636.SH,324665671.87,120767076.09
688636.SH,324665671.87,120767076.09
688636.SH,197002485.16,71027938.85
688636.SH,109055577.72,43918912.17
688636.SH,109055577.72,43918912.17
688636.SH,33614922.94,14470922.5
688636.SH,260659529.95,102672050.92
688636.SH,260659529.95,102672050.92
688636.SH,154083295.36,60501368.21
688636.SH,234732251.52,73339472.58
688636.SH,170811220.81,61478977.19
