ts_code,revenue,oper_cost
601279.SH,3281712502.0,2799847197.0
601279.SH,3281712502.0,2799847197.0
601279.SH,2244549032.0,1921597841.0
601279.SH,1002083771.0,827344709.0
601279.SH,5019623514.0,4239274897.0
601279.SH,5019623514.0,4239274897.0
601279.SH,3289441472.0,2751454898.0
601279.SH,3289441472.0,2751454898.0
601279.SH,2031287867.0,1719280829.0
601279.SH,2031287867.0,1719280829.0
601279.SH,835760369.0,721451738.0
601279.SH,4811862428.0,4027846742.0
601279.SH,4811862428.0,4027846742.0
601279.SH,4669046324.0,3789157817.0
601279.SH,4108263574.0,3271034047.0
