ts_code,revenue,oper_cost
001208.SZ,1780637520.21,1413175405.45
001208.SZ,1019947487.32,791371656.05
001208.SZ,389213169.17,278184792.04
001208.SZ,389213169.17,278184792.04
001208.SZ,1698393308.1,1336875132.09
001208.SZ,1698393308.1,1336875132.09
001208.SZ,1205657809.96,964596788.42
001208.SZ,1205657809.96,964596788.42
001208.SZ,726376037.11,588429222.52
001208.SZ,726376037.11,588429222.52
001208.SZ,303918009.88,244666224.45
001208.SZ,1503110229.82,1210958393.43
001208.SZ,1503110229.82,1210958393.43
001208.SZ,1212701331.71,987965633.39
001208.SZ,919991772.25,743683802.21
001208.SZ,919991772.25,743683802.21
